dim reducer,kernel,C,gamma,degree,num iterations,scale time,dim reduce time,fit time
lda,rbf,0.01,10,,1000,0.47189996019005775,4.381553922081366,37.84332305099815
lda,rbf,0.01,100,,1000,0.47076866310089827,4.391758321784437,35.47913500596769
lda,rbf,0.01,1000,,1000,0.47133899689652026,4.356711266096681,30.88757739518769
lda,rbf,0.1,0.001,,1000,0.47300712391734123,4.387646823888645,29.039484377019107
lda,rbf,0.1,0.01,,1000,0.4712448129430413,4.4323994517326355,17.668635454960167
lda,rbf,0.1,0.1,,1000,0.4715241140220314,4.369092391105369,17.852780208922923
lda,rbf,0.1,1,,1000,0.47151145176030695,4.368246893864125,30.49889699416235
lda,rbf,0.1,10,,1000,0.47082163393497467,4.416097369976342,37.8754862959031
lda,rbf,0.1,100,,1000,0.47212276118807495,4.412257867865264,35.46811566199176
lda,rbf,0.1,1000,,1000,0.5041473887395114,4.40720650088042,30.847839086083695
lda,rbf,1,0.001,,1000,0.4715252898167819,4.422097512055188,17.297350326087326
lda,rbf,1,0.01,,1000,0.4708308388944715,4.37158756214194,12.027044962858781
lda,rbf,1,0.1,,1000,0.4690475999377668,4.452490003081039,12.041674794862047
lda,rbf,1,1,,1000,0.4694658771622926,4.461843593744561,28.764991442207247
lda,rbf,1,10,,1000,0.4721390388440341,4.415539369918406,37.77697860496119
lda,rbf,1,100,,1000,0.47472815006040037,4.395337776048109,35.50834588496946
lda,rbf,1,1000,,1000,0.4992092470638454,4.412804972846061,30.85447194194421
lda,rbf,10,0.001,,1000,0.47219742415472865,4.414854945149273,12.67036351794377
lda,rbf,10,0.01,,1000,0.46932302694767714,4.409422723110765,10.124994562007487
lda,rbf,10,0.1,,1000,0.46953498804941773,4.486961278831586,9.6548012169078
lda,rbf,10,1,,1000,0.4681626239325851,4.452054903842509,28.549629534129053
lda,rbf,10,10,,1000,0.47194231627509,4.4060012369882315,37.27269326010719
lda,rbf,10,100,,1000,0.4721872790250927,4.431208443827927,35.19069774611853
lda,rbf,10,1000,,1000,0.47290102392435074,4.380578208947554,30.594611139968038
lda,rbf,100,0.001,,1000,0.47524098795838654,4.395666344789788,11.497002403018996
lda,rbf,100,0.01,,1000,0.47148595890030265,4.394632894778624,9.24483466311358
lda,rbf,100,0.1,,1000,0.46903956518508494,4.426267259055749,8.676164384931326
lda,rbf,100,1,,1000,0.46908777114003897,4.383623106172308,28.506473070010543
lda,rbf,100,10,,1000,0.4721867118496448,4.476969789015129,37.32193640409969
lda,rbf,100,100,,1000,0.47244328586384654,4.419616882223636,35.20502357184887
lda,rbf,100,1000,,1000,0.4724529280792922,4.4339413528796285,30.695002923021093
lda,rbf,1000,0.001,,1000,0.472091302042827,4.38366653281264,9.8209063638933
lda,rbf,1000,0.01,,1000,0.47119609196670353,4.385414561955258,9.583757294807583
lda,rbf,1000,0.1,,1000,0.4703613999299705,4.395207425812259,8.433643300784752
lda,rbf,1000,1,,1000,0.47084712400101125,4.404250503983349,28.522112738108262
