dim reducer,kernel,C,gamma,degree,num iterations,scale time,dim reduce time,fit time,converged
pca_100,poly,1,0.1,5,1000,0.3600786430761218,0.4497803431004286,30.97839022008702,DID NOT CONVERGE
pca_100,poly,1,1,1,1000,0.362105431035161,0.5046657740604132,21.393368809018284,DID NOT CONVERGE
pca_100,poly,1,1,2,1000,0.36421633581630886,0.5050225080922246,25.390081202844158,DID NOT CONVERGE
pca_100,poly,1,1,3,1000,0.36116166203282773,0.44957617996260524,26.55646189302206,DID NOT CONVERGE
pca_100,poly,1,1,4,1000,0.3663767511025071,0.5022425658535212,30.70950997201726,DID NOT CONVERGE
pca_100,poly,1,1,5,1000,0.35956294694915414,0.4490148189943284,31.070448233978823,DID NOT CONVERGE
pca_100,poly,1,10,1,1000,0.3635835670866072,0.4992337441071868,21.693901672028005,DID NOT CONVERGE
pca_100,poly,1,10,2,1000,0.36237046495079994,0.507633538916707,25.21802430599928,DID NOT CONVERGE
pca_100,poly,1,10,3,1000,0.3592225119937211,0.4510237881913781,26.11125659290701,DID NOT CONVERGE
pca_100,poly,1,10,4,1000,0.3637604380492121,0.5038496889173985,31.35178321483545,DID NOT CONVERGE
pca_100,poly,1,10,5,1000,0.36013645003549755,0.45079886401072145,30.875789458164945,DID NOT CONVERGE
pca_100,poly,1,100,1,1000,0.36448812298476696,0.5020755829755217,22.458905172068626,DID NOT CONVERGE
pca_100,poly,1,100,2,1000,0.3614664110355079,0.5044533910695463,25.23239337000996,DID NOT CONVERGE
pca_100,poly,1,100,3,1000,0.3595732511021197,0.4496952330227941,26.6694490511436,DID NOT CONVERGE
pca_100,poly,1,100,4,1000,0.3632756860461086,0.503771617077291,31.363395530963317,DID NOT CONVERGE
pca_100,poly,1,100,5,1000,0.3604282010346651,0.4493721870239824,31.091239764820784,DID NOT CONVERGE
pca_100,poly,1,1000,1,1000,0.36370003200136125,0.5015483989845961,21.86022023903206,DID NOT CONVERGE
pca_100,poly,1,1000,2,1000,0.36278934008441865,0.5066596881952137,25.397742841858417,DID NOT CONVERGE
pca_100,poly,1,1000,3,1000,0.3609030598308891,0.44985342817381024,26.440473983995616,DID NOT CONVERGE
pca_100,poly,1,1000,4,1000,0.3637253998313099,0.5054912657942623,30.689501131884754,DID NOT CONVERGE
pca_100,poly,1,1000,5,1000,0.3631814031396061,0.45042137196287513,30.681525520049036,DID NOT CONVERGE
pca_100,poly,10,0.001,1,1000,0.36278419685550034,0.5013265928719193,28.799451869912446,DID NOT CONVERGE
pca_100,poly,10,0.001,2,1000,0.36414488195441663,0.49343718914315104,32.70850974298082,DID NOT CONVERGE
pca_100,poly,10,0.001,3,1000,0.36277830111794174,0.5047297580167651,35.982345808064565,DID NOT CONVERGE
pca_100,poly,10,0.001,4,1000,0.3636437200475484,0.49086968996562064,48.37644384102896,DID NOT CONVERGE
pca_100,poly,10,0.001,5,1000,0.3634085711091757,0.4943771390244365,59.739482901990414,DID NOT CONVERGE
pca_100,poly,10,0.01,1,1000,0.3603348040487617,0.4933498459868133,21.687907262938097,DID NOT CONVERGE
pca_100,poly,10,0.01,2,1000,0.36557879322208464,0.5064111829269677,25.27628024900332,DID NOT CONVERGE
pca_100,poly,10,0.01,3,1000,0.3597458291333169,0.4489331559743732,26.2264868800994,DID NOT CONVERGE
pca_100,poly,10,0.01,4,1000,0.36282936204224825,0.5058063990436494,30.639190634945408,DID NOT CONVERGE
pca_100,poly,10,0.01,5,1000,0.36247309017926455,0.4479804860893637,30.900828561047092,DID NOT CONVERGE
pca_100,poly,10,0.1,1,1000,0.3626927728764713,0.5054139809217304,21.424755966058,DID NOT CONVERGE
pca_100,poly,10,0.1,2,1000,0.36386476713232696,0.5072579178959131,25.268756464123726,DID NOT CONVERGE
pca_100,poly,10,0.1,3,1000,0.35974455112591386,0.44910979899577796,26.043272031005472,DID NOT CONVERGE
pca_100,poly,10,0.1,4,1000,0.3642831880133599,0.4999819779768586,30.633842051960528,DID NOT CONVERGE
pca_100,poly,10,0.1,5,1000,0.3662499419879168,0.4499623940791935,31.42493272991851,DID NOT CONVERGE
pca_100,poly,10,1,1,1000,0.36343465792015195,0.5001419798936695,21.697864305926487,DID NOT CONVERGE
pca_100,poly,10,1,2,1000,0.36481984006240964,0.509256579913199,25.350547328824177,DID NOT CONVERGE
pca_100,poly,10,1,3,1000,0.3600179550703615,0.4492949971463531,26.203333670040593,DID NOT CONVERGE
pca_100,poly,10,1,4,1000,0.3641539621166885,0.5082710799761117,30.628623445052654,DID NOT CONVERGE
pca_100,poly,10,1,5,1000,0.36022336408495903,0.4499565300066024,30.729415874928236,DID NOT CONVERGE
pca_100,poly,10,10,1,1000,0.36302096606232226,0.5062462298665196,21.883180767996237,DID NOT CONVERGE
pca_100,poly,10,10,2,1000,0.3628873659763485,0.5032288320362568,25.368959754006937,DID NOT CONVERGE
pca_100,poly,10,10,3,1000,0.3604622660204768,0.4496228981297463,26.380844355095178,DID NOT CONVERGE
pca_100,poly,10,10,4,1000,0.3675460750237107,0.5159804099239409,31.058841517195106,DID NOT CONVERGE
pca_100,poly,10,10,5,1000,0.36082590906880796,0.44872684706933796,31.039239483885467,DID NOT CONVERGE
pca_100,poly,10,100,1,1000,0.36354405619204044,0.5136910490691662,21.42845948296599,DID NOT CONVERGE
pca_100,poly,10,100,2,1000,0.363091612001881,0.5165502829477191,25.22834101994522,DID NOT CONVERGE
pca_100,poly,10,100,3,1000,0.36146740801632404,0.4687962359748781,26.38482702500187,DID NOT CONVERGE
pca_100,poly,10,100,4,1000,0.36475415900349617,0.5199100929312408,30.625215796055272,DID NOT CONVERGE
pca_100,poly,10,100,5,1000,0.36183120496571064,0.4707992561161518,31.06327411113307,DID NOT CONVERGE
pca_100,poly,10,1000,1,1000,0.36408604006282985,0.5147783649154007,21.516775639960542,DID NOT CONVERGE
pca_100,poly,10,1000,2,1000,0.3651173070538789,0.5187235560733825,25.60269521200098,DID NOT CONVERGE
pca_100,poly,10,1000,3,1000,0.36038049100898206,0.46968267601914704,26.310938321985304,DID NOT CONVERGE
pca_100,poly,10,1000,4,1000,0.36447755387052894,0.5175706150475889,31.084224371006712,DID NOT CONVERGE
pca_100,poly,10,1000,5,1000,0.3655719861853868,0.47163539100438356,31.026254354044795,DID NOT CONVERGE
pca_100,poly,100,0.001,1,1000,0.36478009494021535,0.5154872140847147,21.685091976076365,DID NOT CONVERGE
pca_100,poly,100,0.001,2,1000,0.3637235430069268,0.5193340571131557,25.898719493998215,DID NOT CONVERGE
pca_100,poly,100,0.001,3,1000,0.36313247703947127,0.4693269480485469,28.37453488097526,DID NOT CONVERGE
pca_100,poly,100,0.001,4,1000,0.36452616401948035,0.5162874942179769,35.45581442210823,DID NOT CONVERGE
pca_100,poly,100,0.001,5,1000,0.36100873397663236,0.47786913882009685,40.50144564197399,DID NOT CONVERGE
pca_100,poly,100,0.01,1,1000,0.36458833096548915,0.5163711730856448,21.5640543110203,DID NOT CONVERGE
pca_100,poly,100,0.01,2,1000,0.3642925440799445,0.5210957231465727,25.289391360944137,DID NOT CONVERGE
pca_100,poly,100,0.01,3,1000,0.36039863410405815,0.4689248299691826,26.04908560682088,DID NOT CONVERGE
pca_100,poly,100,0.01,4,1000,0.36320848879404366,0.5148429039400071,30.715453583048657,DID NOT CONVERGE
pca_100,poly,100,0.01,5,1000,0.36160182603634894,0.4693313888274133,31.143037216970697,DID NOT CONVERGE
pca_100,poly,100,0.1,1,1000,0.36773434514179826,0.5186101959552616,21.350097452988848,DID NOT CONVERGE
pca_100,poly,100,0.1,2,1000,0.3640054459683597,0.5178818369749933,25.45032722898759,DID NOT CONVERGE
pca_100,poly,100,0.1,3,1000,0.3607006990350783,0.46928175585344434,26.50083097908646,DID NOT CONVERGE
pca_100,poly,100,0.1,4,1000,0.3641311281826347,0.5173441951628774,30.722494409885257,DID NOT CONVERGE
pca_100,poly,100,0.1,5,1000,0.3619082560762763,0.46721984702162445,31.121218560962006,DID NOT CONVERGE
pca_100,poly,100,1,1,1000,0.3667482070159167,0.5059731670189649,21.68129384983331,DID NOT CONVERGE
pca_100,poly,100,1,2,1000,0.36480018915608525,0.5052716608624905,26.13633692311123,DID NOT CONVERGE
pca_100,poly,100,1,3,1000,0.3620057019870728,0.44990313705056906,26.870920981978998,DID NOT CONVERGE
pca_100,poly,100,1,4,1000,0.36825185501948,0.5064450420904905,31.10141635220498,DID NOT CONVERGE
pca_100,poly,100,1,5,1000,0.364220323972404,0.451580828987062,31.47885713004507,DID NOT CONVERGE
pca_100,poly,100,10,1,1000,0.3647598559036851,0.5062649948522449,21.620716009056196,DID NOT CONVERGE
pca_100,poly,100,10,2,1000,0.364924272056669,0.5179683649912477,25.598008543020114,DID NOT CONVERGE
pca_100,poly,100,10,3,1000,0.36188426497392356,0.45144499908201396,26.465815306873992,DID NOT CONVERGE
pca_100,poly,100,10,4,1000,0.3637931519187987,0.4995615070220083,31.785090311896056,DID NOT CONVERGE
pca_100,poly,100,10,5,1000,0.3620276239234954,0.4500233940780163,31.217696480918676,DID NOT CONVERGE
pca_100,poly,100,100,1,1000,0.3642831239849329,0.5043402009177953,21.795169851975515,DID NOT CONVERGE
pca_100,poly,100,100,2,1000,0.3655026759952307,0.5014844320248812,25.73178805783391,DID NOT CONVERGE
pca_100,poly,100,100,3,1000,0.36133623495697975,0.45169017696753144,26.85365719301626,DID NOT CONVERGE
pca_100,poly,100,100,4,1000,0.36334444279782474,0.4999738931655884,30.94312614784576,DID NOT CONVERGE
pca_100,poly,100,100,5,1000,0.36154305399395525,0.44525317405350506,31.18244184507057,DID NOT CONVERGE
pca_100,poly,100,1000,1,1000,0.3634898751042783,0.5040074670687318,21.666446395916864,DID NOT CONVERGE
pca_100,poly,100,1000,2,1000,0.3639225091319531,0.5055434131063521,26.45541356387548,DID NOT CONVERGE
pca_100,poly,100,1000,3,1000,0.3638094230554998,0.4449084228836,26.900050497846678,DID NOT CONVERGE
pca_100,poly,100,1000,4,1000,0.36390857794322073,0.5022622451651841,31.410136952996254,DID NOT CONVERGE
pca_100,poly,100,1000,5,1000,0.36144127999432385,0.47921332414261997,31.185390424914658,DID NOT CONVERGE
pca_100,poly,1000,0.001,1,1000,0.36339269508607686,0.4991180580109358,22.031697462080047,DID NOT CONVERGE
pca_100,poly,1000,0.001,2,1000,0.5172469310928136,0.5025786771439016,25.75504254293628,DID NOT CONVERGE
pca_100,poly,1000,0.001,3,1000,0.5321777870412916,0.44551855116151273,27.29650554084219,DID NOT CONVERGE
pca_100,poly,1000,0.001,4,1000,0.4513295190408826,0.5014656058046967,32.72569442191161,DID NOT CONVERGE
pca_100,poly,1000,0.001,5,1000,0.3826448740437627,0.4444922029506415,33.677894851891324,DID NOT CONVERGE
pca_100,poly,1000,0.01,1,1000,0.3949634609743953,0.502289618132636,21.615307604894042,DID NOT CONVERGE
pca_100,poly,1000,0.01,2,1000,0.4035156569443643,0.5024153431877494,26.47566176392138,DID NOT CONVERGE
pca_100,poly,1000,0.01,3,1000,0.3758833871688694,0.4429722048807889,26.55986223486252,DID NOT CONVERGE
pca_100,poly,1000,0.01,4,1000,0.40729874302633107,0.5007800350431353,31.025389128830284,DID NOT CONVERGE
pca_100,poly,1000,0.01,5,1000,0.3647507559508085,0.443936285097152,31.41431771009229,DID NOT CONVERGE
pca_100,poly,1000,0.1,1,1000,0.3775057008024305,0.4998322711326182,22.121429255930707,DID NOT CONVERGE
pca_100,poly,1000,0.1,2,1000,0.3760051589924842,0.503179773921147,25.60451222793199,DID NOT CONVERGE
pca_100,poly,1000,0.1,3,1000,0.3739136839285493,0.44371798797510564,26.733574639074504,DID NOT CONVERGE
pca_100,poly,1000,0.1,4,1000,0.36611147108487785,0.4994711840990931,31.749198050936684,DID NOT CONVERGE
pca_100,poly,1000,0.1,5,1000,0.3622894221916795,0.4486112790182233,31.61293422896415,DID NOT CONVERGE
pca_100,poly,1000,1,1,1000,0.36779735912568867,0.5512272040359676,21.638574070995674,DID NOT CONVERGE
pca_100,poly,1000,1,2,1000,0.36851670406758785,0.5030535578262061,25.940357660874724,DID NOT CONVERGE
pca_100,poly,1000,1,3,1000,0.3618299108929932,0.443578259088099,26.671098557999358,DID NOT CONVERGE
pca_100,poly,1000,1,4,1000,0.37648207787424326,0.5015414289664477,32.823037495836616,DID NOT CONVERGE
pca_100,poly,1000,1,5,1000,0.3910272088833153,0.4468366189394146,31.261552198091522,DID NOT CONVERGE
pca_100,poly,1000,10,1,1000,0.39574130601249635,0.5047334900591522,21.628331650048494,DID NOT CONVERGE
pca_100,poly,1000,10,2,1000,0.3813081809785217,0.5043331780470908,25.917683824896812,DID NOT CONVERGE
pca_100,poly,1000,10,3,1000,0.4015633799135685,0.4457986920606345,26.261251023970544,DID NOT CONVERGE
pca_100,poly,1000,10,4,1000,0.36573098483495414,0.5009057000279427,31.20043650199659,DID NOT CONVERGE
pca_100,poly,1000,10,5,1000,0.36245571402832866,0.4466069280169904,31.454696452012286,DID NOT CONVERGE
pca_100,poly,1000,100,1,1000,0.3674194090999663,0.5023948650341481,21.97324933600612,DID NOT CONVERGE
pca_100,poly,1000,100,2,1000,0.3670458858832717,0.5039149092044681,25.6852342588827,DID NOT CONVERGE
pca_100,poly,1000,100,3,1000,0.36237209709361196,0.4460286688990891,26.52741496101953,DID NOT CONVERGE
pca_100,poly,1000,100,4,1000,0.3662675260566175,0.5032297710422426,31.403634912101552,DID NOT CONVERGE
pca_100,poly,1000,100,5,1000,0.36287769116461277,0.44752902700565755,31.477359779179096,DID NOT CONVERGE
pca_100,poly,1000,1000,1,1000,0.3658132900018245,0.5037649020086974,21.664433334954083,DID NOT CONVERGE
pca_100,poly,1000,1000,2,1000,0.3672862220555544,0.5007318388670683,25.615167231997475,DID NOT CONVERGE
pca_100,poly,1000,1000,3,1000,0.36283949692733586,0.44739389582537115,26.896084973821416,DID NOT CONVERGE
pca_100,poly,1000,1000,4,1000,0.3662880689371377,0.5004661849234253,32.825394328916445,DID NOT CONVERGE
pca_100,poly,1000,1000,5,1000,0.36283299908973277,0.4457319260109216,31.091113809961826,DID NOT CONVERGE
pca_200,poly,0.001,0.001,1,1000,0.39616547990590334,0.5678713019005954,136.42138436296955,DID NOT CONVERGE
pca_200,poly,0.001,0.001,2,1000,0.39135862002149224,0.5566001699771732,137.06052963389084,DID NOT CONVERGE
pca_200,poly,0.001,0.001,3,1000,0.38590304204262793,0.5564128530677408,137.70474178902805,DID NOT CONVERGE
pca_200,poly,0.001,0.001,4,1000,0.3786293310113251,0.5515473899431527,137.8837390919216,DID NOT CONVERGE
pca_200,poly,0.001,0.001,5,1000,0.3768187090754509,0.5524009938817471,138.3281393670477,DID NOT CONVERGE
pca_200,poly,0.001,0.01,1,1000,0.3661593010183424,0.5507477179635316,126.94095687312074,DID NOT CONVERGE
pca_200,poly,0.001,0.01,2,1000,0.3860723399557173,0.5581395220942795,117.4658354560379,DID NOT CONVERGE
pca_200,poly,0.001,0.01,3,1000,0.3689822379965335,0.5641438220627606,78.61155552486889,DID NOT CONVERGE
pca_200,poly,0.001,0.01,4,1000,0.3695930370595306,0.5461744989734143,71.72923175198957,DID NOT CONVERGE
pca_200,poly,0.001,0.01,5,1000,0.3649161260109395,0.5540515559259802,62.54006766807288,DID NOT CONVERGE
pca_200,poly,0.001,0.1,1,1000,0.3802983539644629,0.5655365851707757,76.63233725889586,DID NOT CONVERGE
pca_200,poly,0.001,0.1,2,1000,0.3800892890430987,0.5505950299557298,47.1794605080504,DID NOT CONVERGE
pca_200,poly,0.001,0.1,3,1000,0.37510993401519954,0.5643164569046348,42.247373946011066,DID NOT CONVERGE
pca_200,poly,0.001,0.1,4,1000,0.3642147621139884,0.5491966039407998,51.68799049500376,DID NOT CONVERGE
pca_200,poly,0.001,0.1,5,1000,0.36597359785810113,0.5523181401658803,52.41944294795394,DID NOT CONVERGE
pca_200,poly,0.001,1,1,1000,0.3651381500530988,0.5570834090467542,51.24747876706533,DID NOT CONVERGE
pca_200,poly,0.001,1,2,1000,0.36780180502682924,0.5538866601418704,39.317060196073726,DID NOT CONVERGE
pca_200,poly,0.001,1,3,1000,0.3785581539850682,0.5557379589881748,42.27094653900713,DID NOT CONVERGE
pca_200,poly,0.001,1,4,1000,0.36418753303587437,0.5548869899939746,51.69631174392998,DID NOT CONVERGE
pca_200,poly,0.001,1,5,1000,0.3751544961705804,0.5589754600077868,52.41867272602394,DID NOT CONVERGE
pca_200,poly,0.001,10,1,1000,0.3651286370586604,0.553982513025403,38.83361995499581,DID NOT CONVERGE
pca_200,poly,0.001,10,2,1000,0.36794409388676286,0.5701914739329368,39.298977912869304,DID NOT CONVERGE
pca_200,poly,0.001,10,3,1000,0.3688698639161885,0.5519720918964595,42.30011802678928,DID NOT CONVERGE
pca_200,poly,0.001,10,4,1000,0.37711156997829676,0.5533258139621466,51.74302563210949,DID NOT CONVERGE
pca_200,poly,0.001,10,5,1000,0.3654984461609274,0.551610599970445,52.44405652489513,DID NOT CONVERGE
pca_200,poly,0.001,100,1,1000,0.3649680120870471,0.5574637930840254,31.44284438714385,DID NOT CONVERGE
pca_200,poly,0.001,100,2,1000,0.3685344560071826,0.5666481461375952,39.33685333514586,DID NOT CONVERGE
pca_200,poly,0.001,100,3,1000,0.3641561211552471,0.5532330139540136,42.29979711701162,DID NOT CONVERGE
pca_200,poly,0.001,100,4,1000,0.3643529419787228,0.5561099948827177,51.672767848009244,DID NOT CONVERGE
pca_200,poly,0.001,100,5,1000,0.363737435080111,0.5537931967992336,52.47522543789819,DID NOT CONVERGE
pca_200,poly,0.001,1000,1,1000,0.3646941101178527,0.5586770989466459,31.45774673903361,DID NOT CONVERGE
pca_200,poly,0.001,1000,2,1000,0.37813139893114567,0.5689644920639694,39.34886557003483,DID NOT CONVERGE
pca_200,poly,0.001,1000,3,1000,0.36316257202997804,0.5538196649868041,42.31325687095523,DID NOT CONVERGE
pca_200,poly,0.001,1000,4,1000,0.3648507979232818,0.5523429599124938,51.72094200504944,DID NOT CONVERGE
pca_200,poly,0.001,1000,5,1000,0.3770094800274819,0.5552503259386867,52.42619909206405,DID NOT CONVERGE
pca_200,poly,0.01,0.001,1,1000,0.3678806880488992,0.5511783810798079,126.94528768491,DID NOT CONVERGE
pca_200,poly,0.01,0.001,2,1000,0.38007331802509725,0.5534629449248314,137.06151546607725,DID NOT CONVERGE
pca_200,poly,0.01,0.001,3,1000,0.36791103007271886,0.5505456919781864,137.6238184000831,DID NOT CONVERGE
pca_200,poly,0.01,0.001,4,1000,0.37566413008607924,0.5511245450470597,137.8103549471125,DID NOT CONVERGE
pca_200,poly,0.01,0.001,5,1000,0.365650248946622,0.5524283561389893,137.8370189811103,DID NOT CONVERGE
pca_200,poly,0.01,0.01,1,1000,0.3657035648357123,0.5509909300599247,76.65179929486476,DID NOT CONVERGE
pca_200,poly,0.01,0.01,2,1000,0.3684929208829999,0.5487883719615638,68.16797292605042,DID NOT CONVERGE
pca_200,poly,0.01,0.01,3,1000,0.37513172603212297,0.5485508700367063,52.87727446388453,DID NOT CONVERGE
pca_200,poly,0.01,0.01,4,1000,0.3700838051736355,0.5692518390715122,56.03284452110529,DID NOT CONVERGE
pca_200,poly,0.01,0.01,5,1000,0.3647389349061996,0.5571797778829932,54.243252380983904,DID NOT CONVERGE
pca_200,poly,0.01,0.1,1,1000,0.3632912489119917,0.5519605760928243,51.24482126790099,DID NOT CONVERGE
pca_200,poly,0.01,0.1,2,1000,0.3630580978933722,0.5468870811164379,39.723056845134124,DID NOT CONVERGE
pca_200,poly,0.01,0.1,3,1000,0.3724854621104896,0.5584152368828654,42.3020684979856,DID NOT CONVERGE
pca_200,poly,0.01,0.1,4,1000,0.3637497890740633,0.5574993011541665,51.705728883855045,DID NOT CONVERGE
pca_200,poly,0.01,0.1,5,1000,0.3642200359608978,0.555314923170954,52.400813618907705,DID NOT CONVERGE
pca_200,poly,0.01,1,1,1000,0.36217479407787323,0.5522105649579316,38.561997106997296,DID NOT CONVERGE
pca_200,poly,0.01,1,2,1000,0.36516816704533994,0.582974259974435,38.99777686200105,DID NOT CONVERGE
pca_200,poly,0.01,1,3,1000,0.3629503739066422,0.5725438210647553,41.94213808700442,DID NOT CONVERGE
pca_200,poly,0.01,1,4,1000,0.3624770559836179,0.5731397119816393,51.35037212003954,DID NOT CONVERGE
pca_200,poly,0.01,1,5,1000,0.36875372915528715,0.5704070450738072,52.088186973007396,DID NOT CONVERGE
pca_200,poly,0.01,10,1,1000,0.36565493093803525,0.5698063119780272,31.239648620132357,DID NOT CONVERGE
pca_200,poly,0.01,10,2,1000,0.3653348688967526,0.5838668330106884,39.02325907791965,DID NOT CONVERGE
pca_200,poly,0.01,10,3,1000,0.37711708014830947,0.5711464409250766,42.02199419401586,DID NOT CONVERGE
pca_200,poly,0.01,10,4,1000,0.36259565595537424,0.5734898799564689,51.306263010948896,DID NOT CONVERGE
pca_200,poly,0.01,10,5,1000,0.36334334686398506,0.5736040929332376,52.11515278718434,DID NOT CONVERGE
pca_200,poly,0.01,100,1,1000,0.3622629560995847,0.570875896140933,31.17307990998961,DID NOT CONVERGE
pca_200,poly,0.01,100,2,1000,0.3670887700282037,0.580006895121187,39.00452314596623,DID NOT CONVERGE
pca_200,poly,0.01,100,3,1000,0.3620246290229261,0.5694843421224505,41.973358341958374,DID NOT CONVERGE
pca_200,poly,0.01,100,4,1000,0.36253843596205115,0.5725513380020857,51.27541853697039,DID NOT CONVERGE
pca_200,poly,0.01,100,5,1000,0.36243319883942604,0.5733097828924656,52.01967367110774,DID NOT CONVERGE
pca_200,poly,0.01,1000,1,1000,0.36018191697075963,0.5700348219834268,31.138953807996586,DID NOT CONVERGE
pca_200,poly,0.01,1000,2,1000,0.36376107204705477,0.5746097951196134,39.088607223005965,DID NOT CONVERGE
pca_200,poly,0.01,1000,3,1000,0.36345145385712385,0.5706859999336302,42.02607656107284,DID NOT CONVERGE
pca_200,poly,0.01,1000,4,1000,0.37547263503074646,0.5727497569750994,51.387316066073254,DID NOT CONVERGE
pca_200,poly,0.01,1000,5,1000,0.3606385209131986,0.5709166799206287,52.107188530033454,DID NOT CONVERGE
pca_200,poly,0.1,0.001,1,1000,0.3614613120444119,0.5693424330092967,76.07293354789726,DID NOT CONVERGE
pca_200,poly,0.1,0.001,2,1000,0.3654089740011841,0.5708479241002351,116.74118972802535,DID NOT CONVERGE
pca_200,poly,0.1,0.001,3,1000,0.3642631301190704,0.569368066964671,129.28453705599532,DID NOT CONVERGE
pca_200,poly,0.1,0.001,4,1000,0.3690177099779248,0.5723296399228275,136.5993716160301,DID NOT CONVERGE
pca_200,poly,0.1,0.001,5,1000,0.36252548987977207,0.5709105869755149,136.80599960614927,DID NOT CONVERGE
pca_200,poly,0.1,0.01,1,1000,0.3793198091443628,0.5706044340040535,50.93950820993632,DID NOT CONVERGE
pca_200,poly,0.1,0.01,2,1000,0.3796808011829853,0.5690870289690793,46.89252158300951,DID NOT CONVERGE
pca_200,poly,0.1,0.01,3,1000,0.36224403814412653,0.5701257111504674,43.54121100297198,DID NOT CONVERGE
pca_200,poly,0.1,0.01,4,1000,0.3719047522172332,0.5729818588588387,51.81973130092956,DID NOT CONVERGE
pca_200,poly,0.1,0.01,5,1000,0.3607124499976635,0.5698070218786597,52.17787544685416,DID NOT CONVERGE
pca_200,poly,0.1,0.1,1,1000,0.3606258542276919,0.5766364671289921,38.587394250091165,DID NOT CONVERGE
pca_200,poly,0.1,0.1,2,1000,0.3612321950495243,0.5660231960937381,39.00662171700969,DID NOT CONVERGE
pca_200,poly,0.1,0.1,3,1000,0.360444454010576,0.5698816259391606,42.003668951103464,DID NOT CONVERGE
pca_200,poly,0.1,0.1,4,1000,0.3667040220461786,0.5671575660817325,51.284864076180384,DID NOT CONVERGE
pca_200,poly,0.1,0.1,5,1000,0.3616763500031084,0.569360788911581,52.06172584905289,DID NOT CONVERGE
pca_200,poly,0.1,1,1,1000,0.35999150504358113,0.5703740250319242,31.20085244695656,DID NOT CONVERGE
pca_200,poly,0.1,1,2,1000,0.3609983208589256,0.5701335589401424,39.069894269807264,DID NOT CONVERGE
pca_200,poly,0.1,1,3,1000,0.36093056690879166,0.570227085147053,42.00215563108213,DID NOT CONVERGE
pca_200,poly,0.1,1,4,1000,0.361629466060549,0.5636168280616403,51.277435678988695,DID NOT CONVERGE
pca_200,poly,0.1,1,5,1000,0.3627372751943767,0.5661026181187481,52.08970706514083,DID NOT CONVERGE
pca_200,poly,0.1,10,1,1000,0.35911544878035784,0.549197408137843,30.975173394894227,DID NOT CONVERGE
pca_200,poly,0.1,10,2,1000,0.3578105119522661,0.5666784590575844,38.780842335894704,DID NOT CONVERGE
pca_200,poly,0.1,10,3,1000,0.35694073396734893,0.5728897869121283,41.778393695829436,DID NOT CONVERGE
pca_200,poly,0.1,10,4,1000,0.3568163530435413,0.5721411108970642,51.06250625802204,DID NOT CONVERGE
pca_200,poly,0.1,10,5,1000,0.35691198986023664,0.5719942939467728,51.772509864065796,DID NOT CONVERGE
pca_200,poly,0.1,100,1,1000,0.3562025399878621,0.5672608301974833,30.99468725384213,DID NOT CONVERGE
pca_200,poly,0.1,100,2,1000,0.36000067298300564,0.5810074091423303,38.83283790899441,DID NOT CONVERGE
pca_200,poly,0.1,100,3,1000,0.35689362906850874,0.5699771880172193,41.78052349598147,DID NOT CONVERGE
pca_200,poly,0.1,100,4,1000,0.359972468810156,0.5695821449626237,51.03844480216503,DID NOT CONVERGE
pca_200,poly,0.1,100,5,1000,0.35753544396720827,0.569737141020596,51.70972152007744,DID NOT CONVERGE
pca_200,poly,0.1,1000,1,1000,0.3578390160109848,0.571240141056478,31.027417870005593,DID NOT CONVERGE
pca_200,poly,0.1,1000,2,1000,0.3587495079264045,0.5875805779360235,38.845713335089386,DID NOT CONVERGE
pca_200,poly,0.1,1000,3,1000,0.35657405480742455,0.5692404999863356,41.751240332145244,DID NOT CONVERGE
pca_200,poly,0.1,1000,4,1000,0.358763765078038,0.5693315961398184,51.046671918127686,DID NOT CONVERGE
pca_200,poly,0.1,1000,5,1000,0.35661289119161665,0.5710474329534918,51.79079948691651,DID NOT CONVERGE
pca_200,poly,1,0.001,1,1000,0.35641879797913134,0.572664761915803,50.59210275998339,DID NOT CONVERGE
pca_200,poly,1,0.001,2,1000,0.3577039409428835,0.5681086878757924,67.26151049905457,DID NOT CONVERGE
pca_200,poly,1,0.001,3,1000,0.3574764698278159,0.5701231569983065,77.54860827419907,DID NOT CONVERGE
pca_200,poly,1,0.001,4,1000,0.3556838871445507,0.5726279991213232,108.19135622610338,DID NOT CONVERGE
pca_200,poly,1,0.001,5,1000,0.35866800020448864,0.5879546981304884,127.08605792582966,DID NOT CONVERGE
pca_200,poly,1,0.01,1,1000,0.35823325091041625,0.5647714410442859,38.32066394016147,DID NOT CONVERGE
pca_200,poly,1,0.01,2,1000,0.3605559361167252,0.5820679177995771,39.30612696893513,DID NOT CONVERGE
pca_200,poly,1,0.01,3,1000,0.35831467784009874,0.5703581441193819,41.65818400494754,DID NOT CONVERGE
pca_200,poly,1,0.01,4,1000,0.3568398398347199,0.5735550650861114,51.07975324592553,DID NOT CONVERGE
pca_200,poly,1,0.01,5,1000,0.35598349501378834,0.5687835540156811,51.76276112906635,DID NOT CONVERGE
pca_200,poly,1,0.1,1,1000,0.3557410689536482,0.5679155990947038,31.041262165876105,DID NOT CONVERGE
pca_200,poly,1,0.1,2,1000,0.35848561488091946,0.5805291838478297,38.92862288816832,DID NOT CONVERGE
pca_200,poly,1,0.1,3,1000,0.3607415158767253,0.5529788478743285,42.312360872048885,DID NOT CONVERGE
pca_200,poly,1,0.1,4,1000,0.36215839604847133,0.5501822871156037,51.65666500595398,DID NOT CONVERGE
